ResourceARN,Region,TaggingMethod,TagsApplied,Status
arn:aws:logs:us-east-1:015992161532:log-group:API-Gateway-Execution-Logs_r0hfs0th1m/prod,us-east-1,resourcegroupstaggingapi,{'Environment': 'prod'},DRY-RUN
arn:aws:ec2:us-east-1:015992161532:security-group-rule/sgr-0551fd531034ee1c3,us-east-1,-,-,NO_MATCH
arn:aws:memorydb:us-west-1:015992161532:user/default,us-west-1,-,-,NO_MATCH
arn:aws:s3:::kk-sdk1-demo-05252025,us-east-1,-,-,NO_MATCH
arn:aws:logs:us-east-1:015992161532:log-group:/aws/lambda/Applications-AWSCDKCfnUtilsProviderCustomResourceP-HjfXUcilyMXw,us-east-1,-,-,NO_MATCH
arn:aws:ecs:us-east-2:015992161532:capacity-provider/FARGATE_SPOT,us-east-2,-,-,NO_MATCH
arn:aws:ec2:eu-west-2:015992161532:vpc/vpc-0fbb7449686d90a37,eu-west-2,-,-,NO_MATCH
arn:aws:iam::015992161532:policy/AWSOpenTelemetryPolicy,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:mfa/osalem,us-east-1,-,-,NO_MATCH
arn:aws:ec2:eu-west-2:015992161532:network-acl/acl-001bed3a34574565a,eu-west-2,-,-,NO_MATCH
arn:aws:ec2:eu-central-1:015992161532:volume/vol-0975aef4d9203e2e1,eu-central-1,-,-,NO_MATCH
arn:aws:ec2:ap-southeast-1:015992161532:route-table/rtb-003e2d41262e18a7f,ap-southeast-1,-,-,NO_MATCH
arn:aws:ec2:eu-west-1:015992161532:subnet/subnet-088c5b7bd08ebeca1,eu-west-1,resourcegroupstaggingapi,{'Application': 'bec'},DRY-RUN
arn:aws:resource-explorer-2:ap-northeast-2:015992161532:index/990ce8db-b20f-4bb0-a7ba-d05db791159b,ap-northeast-2,-,-,NO_MATCH
arn:aws:iam::015992161532:policy/service-role/CodeBuildCloudWatchLogsPolicy-vprofile-Build-Artifact-us-east-1,us-east-1,-,-,NO_MATCH
arn:aws:kms:us-east-1:015992161532:key/f96560b0-fb20-4b9f-a6eb-2dea255846db,us-east-1,-,-,NO_MATCH
arn:aws:secretsmanager:eu-central-1:015992161532:secret:retail-store-ecs-catalog-db/password-H9BNKv,eu-central-1,resourcegroupstaggingapi,{'Application': 'ai'},DRY-RUN
arn:aws:ec2:us-west-1:015992161532:security-group-rule/sgr-0f9e963259e423e80,us-west-1,-,-,NO_MATCH
arn:aws:memorydb:ap-northeast-1:015992161532:parametergroup/default.memorydb-redis6,ap-northeast-1,-,-,NO_MATCH
arn:aws:redshift:us-east-1:015992161532:parametergroup:default.redshift-1.0,us-east-1,-,-,NO_MATCH
arn:aws:memorydb:ca-central-1:015992161532:parametergroup/default.memorydb-redis6,ca-central-1,-,-,NO_MATCH
arn:aws:ec2:us-west-1:015992161532:network-acl/acl-0b3e8f62e349814a3,us-west-1,-,-,NO_MATCH
arn:aws:ec2:eu-central-1:015992161532:route-table/rtb-0d3b7b9626acf3946,eu-central-1,-,-,NO_MATCH
arn:aws:ec2:us-east-2:015992161532:security-group/sg-036a82c6312d39bfa,us-east-2,-,-,NO_MATCH
arn:aws:iam::015992161532:role/aws-service-role/mq.amazonaws.com/AWSServiceRoleForAmazonMQ,us-east-1,-,-,NO_MATCH
arn:aws:logs:us-east-1:015992161532:log-group:/metrics/PetAdoptionsHistory,us-east-1,-,-,NO_MATCH
arn:aws:logs:us-east-1:015992161532:log-group:/aws/codebuild/sagemaker-mlops-may-05232023-p-7srtc3d25yvl-modeldeploy,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:instance-profile/dtgi_sample_ssm,us-east-1,-,-,NO_MATCH
arn:aws:logs:us-east-1:015992161532:log-group:/aws/sagemaker/TransformJobs,us-east-1,resourcegroupstaggingapi,{'Application': 'bs'},DRY-RUN
arn:aws:memorydb:ap-northeast-2:015992161532:acl/open-access,ap-northeast-2,-,-,NO_MATCH
arn:aws:logs:us-east-1:015992161532:log-group:/aws/codebuild/sagemaker-mlops-may-05232023-p-7srtc3d25yvl-modelbuild,us-east-1,-,-,NO_MATCH
arn:aws:memorydb:ca-central-1:015992161532:acl/open-access,ca-central-1,-,-,NO_MATCH
arn:aws:ec2:us-west-1:015992161532:internet-gateway/igw-0af9c3d4aeae4676b,us-west-1,-,-,NO_MATCH
arn:aws:logs:us-east-1:015992161532:log-group:vprofileproject,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:role/aws-service-role/management.chatbot.amazonaws.com/AWSServiceRoleForAWSChatbot,us-east-1,-,-,NO_MATCH
arn:aws:memorydb:us-east-1:015992161532:parametergroup/default.memorydb-valkey7.search,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:role/AWS-CodeDeploy-Deployment-Role,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:group/data-engineer,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:role/aws-service-role/globalaccelerator.amazonaws.com/AWSServiceRoleForGlobalAccelerator,us-east-1,-,-,NO_MATCH
arn:aws:logs:us-east-2:015992161532:log-group:API-Gateway-Execution-Logs_7snvvpm5c7/prod,us-east-2,resourcegroupstaggingapi,{'Environment': 'prod'},DRY-RUN
arn:aws:logs:us-east-1:015992161532:log-group:/aws/containerinsights/PetSite/host,us-east-1,resourcegroupstaggingapi,{'Application': 'ai'},DRY-RUN
arn:aws:memorydb:ap-south-1:015992161532:parametergroup/default.memorydb-redis7,ap-south-1,-,-,NO_MATCH
arn:aws:kms:us-east-2:015992161532:key/2a9ab858-0007-4889-b5ea-ffed03fc9e2d,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-west-1:015992161532:security-group-rule/sgr-0abcbbf70eee84d66,us-west-1,-,-,NO_MATCH
arn:aws:redshift:us-east-1:015992161532:subnetgroup:default,us-east-1,-,-,NO_MATCH
arn:aws:ec2:us-east-2:015992161532:security-group-rule/sgr-00e7f0cc8a9fc33f8,us-east-2,-,-,NO_MATCH
arn:aws:memorydb:us-west-1:015992161532:parametergroup/default.memorydb-valkey7,us-west-1,-,-,NO_MATCH
arn:aws:ec2:eu-west-3:015992161532:route-table/rtb-070340658058c92d2,eu-west-3,-,-,NO_MATCH
arn:aws:logs:eu-central-1:015992161532:log-group:/aws/lambda/ws-serverless-patterns-us-ListUserAddressesFunctio-iDPNKubrrhmo,eu-central-1,-,-,NO_MATCH
arn:aws:rds:us-east-1:015992161532:cluster-pg:default.aurora-mysql8.0,us-east-1,-,-,NO_MATCH
arn:aws:kms:us-east-1:015992161532:key/92c4fa61-5eb1-441a-b5de-e00805cb6646,us-east-1,-,-,NO_MATCH
arn:aws:cloudtrail:us-west-1:015992161532:channel/aws-service-channel/resource-explorer-2/6a3e6ce7-a01d-4c52-b7a7-dbe90510e116,us-west-1,-,-,NO_MATCH
arn:aws:resource-explorer-2:us-west-2:015992161532:index/4e03fafe-c606-478d-a1d6-d6dbf445664f,us-west-2,-,-,NO_MATCH
arn:aws:memorydb:eu-central-1:015992161532:parametergroup/default.memorydb-valkey7.search,eu-central-1,-,-,NO_MATCH
arn:aws:s3:::cf-templates-gaoiktl58gwf-eu-central-1,us-east-1,-,-,NO_MATCH
arn:aws:logs:us-east-2:015992161532:log-group:/aws/lambda/Services-awscdkawseksClus-ProviderframeworkisCompl-8NbkV1SwxTZX,us-east-2,-,-,NO_MATCH
arn:aws:ec2:ap-south-1:015992161532:key-pair/key-08ab329479c12dd0c,ap-south-1,-,-,NO_MATCH
arn:aws:ec2:eu-central-1:015992161532:security-group/sg-0b6e25a60a7ea2330,eu-central-1,-,-,NO_MATCH
arn:aws:ec2:ap-southeast-2:015992161532:route-table/rtb-0939074c7235609d2,ap-southeast-2,-,-,NO_MATCH
arn:aws:ec2:us-east-1:015992161532:prefix-list/pl-09da18adbe66cd1f5,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:policy/service-role/XRayAccessPolicy-e383eb12-6d03-4df4-be74-450b2fc4ba36,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:policy/AwsGlueDataBrewServicePolicyForOutputS3,us-east-1,-,-,NO_MATCH
arn:aws:logs:us-east-1:015992161532:log-group:/aws-glue/data-quality/error,us-east-1,-,-,NO_MATCH
arn:aws:resource-explorer-2:us-east-1:015992161532:view/DevResources/bee7fd99-2318-4328-bfc5-32e58b40836b,us-east-1,resourcegroupstaggingapi,{'Environment': 'dev'},DRY-RUN
arn:aws:iam::015992161532:policy/service-role/AmazonSageMaker-ExecutionPolicy-20230624T021413,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:policy/service-role/AWSControlTowerCloudTrailRolePolicy,us-east-1,resourcegroupstaggingapi,{'Application': 'ai'},DRY-RUN
arn:aws:ec2:us-east-2:015992161532:security-group/sg-009c714bb8b4b1d26,us-east-2,-,-,NO_MATCH
arn:aws:logs:us-east-1:015992161532:log-group:/aws/ecs/containerinsights/vprofile/performance,us-east-1,resourcegroupstaggingapi,{'Application': 'ai'},DRY-RUN
arn:aws:ec2:eu-central-1:015992161532:security-group/sg-0e76a0e74265d7b3e,eu-central-1,-,-,NO_MATCH
arn:aws:rds:us-east-2:015992161532:cluster-snapshot:services-snapshot-databaseb269d8bb-cbcazivuywqw,us-east-2,-,-,NO_MATCH
arn:aws:memorydb:ap-southeast-1:015992161532:parametergroup/default.memorydb-redis6,ap-southeast-1,-,-,NO_MATCH
arn:aws:ecr:us-east-1:015992161532:repository/kodeklouddevops,us-east-1,resourcegroupstaggingapi,{'Environment': 'dev'},DRY-RUN
arn:aws:memorydb:ap-northeast-2:015992161532:parametergroup/default.memorydb-redis7,ap-northeast-2,-,-,NO_MATCH
arn:aws:route53:::hostedzone/Z08046622PQIA3SSX5DR3,us-east-1,-,-,NO_MATCH
arn:aws:cloudtrail:eu-west-2:015992161532:channel/aws-service-channel/resource-explorer-2/94e32f5d-28eb-45a4-aaa8-500c1cbfd149,eu-west-2,-,-,NO_MATCH
arn:aws:s3:::cdk-hnb659fds-assets-015992161532-us-east-1,us-east-1,-,-,NO_MATCH
arn:aws:kms:us-east-2:015992161532:key/986f4c60-a7fa-45b1-8ffb-c7b2672f3ff7,us-east-2,-,-,NO_MATCH
arn:aws:memorydb:us-west-2:015992161532:parametergroup/default.memorydb-redis7,us-west-2,-,-,NO_MATCH
arn:aws:events:us-west-2:015992161532:event-bus/default,us-west-2,-,-,NO_MATCH
arn:aws:ecs:ap-northeast-2:015992161532:capacity-provider/FARGATE,ap-northeast-2,-,-,NO_MATCH
arn:aws:iam::015992161532:role/service-role/AmazonSageMakerServiceCatalogProductsGlueRole,us-east-1,resourcegroupstaggingapi,{'Environment': 'prod'},DRY-RUN
arn:aws:logs:us-east-1:015992161532:log-group:/aws/containerinsights/demo-cluster/dataplane,us-east-1,resourcegroupstaggingapi,{'Application': 'ai'},DRY-RUN
arn:aws:cloudformation:eu-central-1:015992161532:stackset/AWSControlTowerBP-BASELINE-CONFIG:ba7c415b-dfe0-4cdb-b22c-36dfa7bdc34f,eu-central-1,-,-,NO_MATCH
arn:aws:ec2:eu-central-1:015992161532:security-group-rule/sgr-085ad9450f79d3cec,eu-central-1,-,-,NO_MATCH
arn:aws:iam::015992161532:policy/service-role/AWSLambdaBasicExecutionRole-11f7f671-a5e9-4c12-a8f0-c0cff44def73,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:role/service-role/AWSCodePipelineServiceRole-us-east-1-vprofile-CI-Pipeline,us-east-1,-,-,NO_MATCH
arn:aws:memorydb:us-west-2:015992161532:parametergroup/default.memorydb-redis7.search,us-west-2,-,-,NO_MATCH
arn:aws:logs:us-east-1:015992161532:log-group:/aws/sagemaker/studio,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:role/s3_full_access_to_EC2,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:role/service-role/AmazonGrafanaServiceRole-9v1Cuvz0I,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:role/aws-service-role/sagemaker.amazonaws.com/AWSServiceRoleForAmazonSageMakerNotebooks,us-east-1,-,-,NO_MATCH
arn:aws:logs:us-east-1:015992161532:log-group:/aws/lambda/Observability-Workshop-CodePipelineReadyFunction-Z8DTu32udoHu,us-east-1,resourcegroupstaggingapi,{'Application': 'bs'},DRY-RUN
arn:aws:ec2:us-east-2:015992161532:security-group-rule/sgr-01422f7cbca4ab8e7,us-east-2,-,-,NO_MATCH
arn:aws:iam::015992161532:role/rentzone-worker-node-role,us-east-1,-,-,NO_MATCH
arn:aws:aps:eu-central-1:015992161532:workspace/ws-db968ad2-68c3-4dda-83b7-ea51e9cd4715,eu-central-1,-,-,NO_MATCH
arn:aws:kms:us-east-1:015992161532:key/569f8bc3-b844-4763-a5f4-620e2c07a2cb,us-east-1,-,-,NO_MATCH
arn:aws:elasticache:us-east-1:015992161532:subnetgroup:vprofile-rearch-cache-subgrp,us-east-1,-,-,NO_MATCH
arn:aws:ec2:sa-east-1:015992161532:subnet/subnet-07af5e6640ce34632,sa-east-1,-,-,NO_MATCH
arn:aws:ec2:us-east-1:015992161532:security-group-rule/sgr-0a33ad86ffcd1926d,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:policy/service-role/AWSLambdaBasicExecutionRole-9d8d1c8b-ad39-4309-81d3-e312cb69d7b4,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:role/dms-access-for-endpoint,us-east-1,-,-,NO_MATCH
arn:aws:memorydb:us-east-2:015992161532:parametergroup/default.memorydb-redis7.search.preview,us-east-2,-,-,NO_MATCH
arn:aws:memorydb:eu-north-1:015992161532:parametergroup/default.memorydb-redis6,eu-north-1,-,-,NO_MATCH
arn:aws:memorydb:ap-northeast-2:015992161532:parametergroup/default.memorydb-valkey7.search,ap-northeast-2,-,-,NO_MATCH
arn:aws:memorydb:us-east-2:015992161532:user/default,us-east-2,-,-,NO_MATCH
arn:aws:athena:ca-central-1:015992161532:datacatalog/AwsDataCatalog,ca-central-1,-,-,NO_MATCH
arn:aws:ssm:us-east-1:015992161532:parameter/Project,us-east-1,-,-,NO_MATCH
arn:aws:ec2:us-east-1:015992161532:security-group-rule/sgr-071ce2460014a312d,us-east-1,-,-,NO_MATCH
arn:aws:events:us-east-1:015992161532:rule/awscodestarnotifications-rule,us-east-1,-,-,NO_MATCH
arn:aws:logs:us-east-1:015992161532:log-group:/aws/lambda/Services-CustomAWSCDKOpenIdConnectProviderCustomRe-0TZJjkz4tJNG,us-east-1,-,-,NO_MATCH
arn:aws:athena:eu-west-3:015992161532:datacatalog/AwsDataCatalog,eu-west-3,-,-,NO_MATCH
arn:aws:logs:us-east-1:015992161532:log-group:/aws/lambda/Observability-Workshop-SourceCodeLambdaFunction-5VFvfqmevv80,us-east-1,resourcegroupstaggingapi,{'Application': 'bs'},DRY-RUN
arn:aws:iam::015992161532:policy/service-role/AmazonSageMaker-ExecutionPolicy-20230513T122374,us-east-1,-,-,NO_MATCH
arn:aws:ecs:eu-west-2:015992161532:capacity-provider/FARGATE,eu-west-2,-,-,NO_MATCH
arn:aws:ec2:eu-west-2:015992161532:subnet/subnet-09ad0b701de554307,eu-west-2,-,-,NO_MATCH
arn:aws:memorydb:sa-east-1:015992161532:user/default,sa-east-1,-,-,NO_MATCH
arn:aws:dynamodb:us-east-2:015992161532:table/terraform-state-lock,us-east-2,-,-,NO_MATCH
arn:aws:ec2:eu-central-1:015992161532:security-group-rule/sgr-0ee5c8c207f3c5fc4,eu-central-1,-,-,NO_MATCH
arn:aws:events:eu-west-1:015992161532:rule/AutoScalingManagedRule,eu-west-1,-,-,NO_MATCH
arn:aws:kms:us-east-2:015992161532:key/6991e1dd-3dfa-4e61-9a0a-663c3549f53d,us-east-2,-,-,NO_MATCH
arn:aws:kms:eu-central-1:015992161532:key/f8f38fe9-bb9a-4e46-befb-3123b7cc0851,eu-central-1,-,-,NO_MATCH
arn:aws:kms:us-east-1:015992161532:key/8ddc3d31-0972-48fa-90ed-281ba48ee8eb,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:policy/service-role/CodeBuildBasePolicy-MyBuildProject-us-east-1,us-east-1,-,-,NO_MATCH
arn:aws:memorydb:ca-central-1:015992161532:parametergroup/default.memorydb-redis7.search,ca-central-1,-,-,NO_MATCH
arn:aws:ec2:us-west-1:015992161532:dhcp-options/dopt-0a1c585e89b488bd7,us-west-1,-,-,NO_MATCH
arn:aws:elasticloadbalancing:us-west-1:015992161532:targetgroup/web-tg/5083cab18505a36e,us-west-1,-,-,NO_MATCH
arn:aws:logs:us-east-1:015992161532:log-group:/aws/sagemaker/Endpoints/sm-clarify-pipelines-piy885yc0ek8-AbaloneCreate-1684851507-0917,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:policy/service-role/CodeBuildBasePolicy-codebuild04212025-vprofile-Build-Artifact-service-role-us-east-1,us-east-1,-,-,NO_MATCH
arn:aws:kms:eu-west-1:015992161532:key/0cf306d5-c56f-4049-a2c0-b3c87d2749cd,eu-west-1,-,-,NO_MATCH
arn:aws:s3:::quant-dev-bucket-us-east-1,us-east-1,resourcegroupstaggingapi,{'Environment': 'dev'},DRY-RUN
arn:aws:ec2:us-east-2:015992161532:security-group-rule/sgr-0e74a6e267d11298b,us-east-2,-,-,NO_MATCH
arn:aws:kms:eu-west-1:015992161532:key/7d3c9008-fe89-4bcb-b730-9f1399947420,eu-west-1,-,-,NO_MATCH
arn:aws:ec2:eu-central-1:015992161532:security-group-rule/sgr-0de3a4e5baec10488,eu-central-1,-,-,NO_MATCH
arn:aws:iam::015992161532:policy/service-role/AmazonGrafanaSNSPolicy-Mgi7dGch8,us-east-1,-,-,NO_MATCH
arn:aws:logs:us-east-1:015992161532:log-group:/aws/sagemaker/NotebookInstances,us-east-1,-,-,NO_MATCH
arn:aws:memorydb:ap-northeast-1:015992161532:parametergroup/default.memorydb-valkey7,ap-northeast-1,-,-,NO_MATCH
arn:aws:iam::015992161532:policy/service-role/CodeBuildBasePolicy-mlops-test-us-east-1,us-east-1,-,-,NO_MATCH
arn:aws:ecs:eu-central-1:015992161532:task-definition/demo_infra-dev:2,eu-central-1,resourcegroupstaggingapi,{'Environment': 'dev'},DRY-RUN
arn:aws:memorydb:ap-southeast-1:015992161532:parametergroup/default.memorydb-redis7.search,ap-southeast-1,-,-,NO_MATCH
arn:aws:ec2:eu-central-1:015992161532:security-group-rule/sgr-079be3aa9152200cf,eu-central-1,-,-,NO_MATCH
arn:aws:logs:us-east-2:015992161532:log-group:/aws/ecs/containerinsights/Services-PetListAdoptions1706E0DF-qVMQFlocleBK/performance,us-east-2,resourcegroupstaggingapi,{'Application': 'ai'},DRY-RUN
arn:aws:ce::015992161532:anomalymonitor/3604bb5c-7d3e-442a-9aac-a8d3ee36eeaf,us-east-1,-,-,NO_MATCH
arn:aws:athena:ap-northeast-3:015992161532:datacatalog/AwsDataCatalog,ap-northeast-3,-,-,NO_MATCH
arn:aws:events:eu-west-1:015992161532:event-bus/default,eu-west-1,-,-,NO_MATCH
arn:aws:ec2:us-west-1:015992161532:security-group-rule/sgr-09cc11e183c3837b3,us-west-1,-,-,NO_MATCH
arn:aws:ec2:ap-northeast-2:015992161532:network-acl/acl-06c44f1e9460b724e,ap-northeast-2,-,-,NO_MATCH
arn:aws:iam::015992161532:policy/service-role/AWSCodePipelineServiceRole-us-east-1-vprofile-CI-Pipeline,us-east-1,-,-,NO_MATCH
arn:aws:memorydb:us-east-2:015992161532:parametergroup/default.memorydb-redis7,us-east-2,-,-,NO_MATCH
arn:aws:memorydb:eu-north-1:015992161532:parametergroup/default.memorydb-redis7.search,eu-north-1,-,-,NO_MATCH
arn:aws:ec2:us-east-2:015992161532:security-group-rule/sgr-03c3517b31ebf56e7,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-west-2:015992161532:network-acl/acl-0010e4481a9e120b8,us-west-2,-,-,NO_MATCH
arn:aws:ec2:ap-south-1:015992161532:key-pair/key-088627e08a9a7c8c8,ap-south-1,-,-,NO_MATCH
